_id,RegionID,SizeRank,RegionName,RegionType,StateName,City,latitude,longitude,2018,2019,2020,2021,2022,2023,2024,2025
67dcb116c9d994bb9973034b,395022,45,"Richmond, VA",msa,VA,Richmond,37.5385087,-77.43428,303,218,224,250,269,220,225,107
67dcb116c9d994bb9973034c,394807,46,"Louisville, KY",msa,KY,Louisville,38.2542376,-85.759407,106,75,80,129,144,128,105,35
67dcb116c9d994bb9973034d,394910,47,"New Orleans, LA",msa,LA,New Orleans,29.9759983,-90.0782127,57,51,67,89,159,216,86,28
67dcb116c9d994bb9973034e,395053,48,"Salt Lake City, UT",msa,UT,Salt Lake City,40.7596198,-111.886797,121,30,54,166,131,152,151,52
67dcb116c9d994bb9973034f,394669,49,"Hartford, CT",msa,CT,Hartford,41.764582,-72.6908547,40,40,42,40,32,27,18,9
67dcb116c9d994bb99730350,394388,51,"Birmingham, AL",msa,AL,Birmingham,33.5206824,-86.8024326,54,24,54,136,162,174,157,46
67dcb116c9d994bb99730351,395031,52,"Rochester, NY",msa,NY,Rochester,43.157285,-77.615214,42,22,20,18,19,17,14,8
67dcb116c9d994bb99730352,394640,53,"Grand Rapids, MI",msa,MI,Grand Rapids,42.9632425,-85.6678639,138,92,88,108,103,95,84,47
67dcb116c9d994bb99730353,395167,54,"Tucson, AZ",msa,AZ,Tucson,32.2228765,-110.974847,106,99,68,70,103,154,144,100
67dcb116c9d994bb99730354,394619,57,"Fresno, CA",msa,CA,Fresno,36.7394421,-119.78483,80,40,26,26,52,72,29,12
67dcb116c9d994bb99730355,753924,55,"Urban Honolulu, HI",msa,HI,Urban Honolulu,21.304547,-157.855676,,,,18,32,20,14,15
67dcb116c9d994bb99730356,395238,58,"Worcester, MA",msa,MA,Worcester,42.2625621,-71.8018877,52,44,51,58,59,52,44,31
67dcb116c9d994bb99730357,395169,56,"Tulsa, OK",msa,OK,Tulsa,36.1563122,-95.9927516,124,95,104,160,159,126,88,36
67dcb116c9d994bb99730358,394653,61,"Greenville, SC",msa,SC,Greenville,34.851354,-82.3984882,221,118,154,291,305,318,215,76
67dcb116c9d994bb99730359,394415,60,"Bridgeport, CT",msa,CT,Bridgeport,41.1792695,-73.1887863,51,44,64,49,38,27,19,15
67dcb116c9d994bb9973035a,394312,62,"Albuquerque, NM",msa,NM,Albuquerque,35.0841034,-106.650985,45,38,45,47,54,77,59,28
67dcb116c9d994bb9973035b,394938,59,"Omaha, NE",msa,NE,Omaha,41.2587459,-95.9383758,160,119,126,122,131,145,140,76
67dcb116c9d994bb9973035c,394308,64,"Albany, NY",msa,NY,Albany,42.6511674,-73.754968,26,16,17,48,40,27,14,12
67dcb116c9d994bb9973035d,394357,63,"Bakersfield, CA",msa,CA,Bakersfield,35.3738712,-119.019463,109,63,31,42,90,74,47,16
67dcb116c9d994bb9973035e,394753,65,"Knoxville, TN",msa,TN,Knoxville,35.9603948,-83.9210261,162,82,84,144,166,161,171,45
67dcb116c9d994bb9973035f,394843,67,"McAllen, TX",msa,TX,McAllen,26.204114,-98.2300605,42,39,28,41,71,90,83,47
67dcb116c9d994bb99730360,394367,66,"Baton Rouge, LA",msa,LA,Baton Rouge,30.4494155,-91.1869659,53,33,53,129,184,146,116,41
67dcb116c9d994bb99730361,394486,72,"Columbia, SC",msa,SC,Columbia,34.0003117,-81.0331309,148,88,106,140,193,230,172,29
67dcb116c9d994bb99730362,394561,69,"El Paso, TX",msa,TX,El Paso,31.7601164,-106.4870404,183,103,102,124,173,181,158,79
67dcb116c9d994bb99730363,394318,70,"Allentown, PA",msa,PA,Allentown,40.6022059,-75.4712794,32,32,33,50,64,57,35,17
67dcb116c9d994bb99730364,394908,68,"New Haven, CT",msa,CT,New Haven,41.3082138,-72.9250518,32,28,28,31,23,19,13,8
67dcb116c9d994bb99730365,753906,73,"North Port, FL",msa,FL,North Port,27.044224,-82.2359254,213,156,206,204,262,391,315,140
67dcb116c9d994bb99730366,845158,74,"Dayton, OH",msa,OH,Dayton,39.7589478,-84.1916069,31,11,18,22,43,41,32,5
67dcb116c9d994bb99730367,394648,76,"Greensboro, NC",msa,NC,Greensboro,36.0726355,-79.7919754,131,83,73,96,132,111,105,73
67dcb116c9d994bb99730368,394457,75,"Charleston, SC",msa,SC,Charleston,32.7884363,-79.9399309,165,107,110,235,363,355,281,119
67dcb116c9d994bb99730369,395134,77,"Stockton, CA",msa,CA,Stockton,37.9577016,-121.290779,86,92,43,30,67,77,26,20
67dcb116c9d994bb9973036a,394484,80,"Colorado Springs, CO",msa,CO,Colorado Springs,38.8339578,-104.825348,172,75,88,95,128,110,98,56
67dcb116c9d994bb9973036b,394798,81,"Little Rock, AR",msa,AR,Little Rock,34.7465071,-92.2896267,81,50,62,100,132,138,91,42
67dcb116c9d994bb9973036c,394766,82,"Lakeland, FL",msa,FL,Lakeland,28.0394654,-81.9498042,250,167,171,200,343,388,324,102
67dcb116c9d994bb9973036d,394440,78,"Cape Coral, FL",msa,FL,Cape Coral,26.5625742,-81.9438802,338,274,263,284,337,395,406,189
67dcb116c9d994bb9973036e,845159,86,"Poughkeepsie, NY",msa,NY,Poughkeepsie,41.7065539,-73.9283672,,,,,6,17,19,9
67dcb116c9d994bb9973036f,394531,84,"Des Moines, IA",msa,IA,Des Moines,41.5868654,-93.6249494,233,158,209,189,218,197,118,61
67dcb116c9d994bb99730370,394399,79,"Boise City, ID",msa,ID,Boise City,43.6166163,-116.200886,318,183,172,220,320,356,368,224
67dcb116c9d994bb99730371,394931,87,"Ogden, UT",msa,UT,Ogden,41.2230048,-111.9738429,87,46,56,80,111,117,77,18
67dcb116c9d994bb99730372,394816,88,"Madison, WI",msa,WI,Madison,43.074761,-89.3837613,69,44,59,66,90,71,74,36
67dcb116c9d994bb99730373,395235,89,"Winston, NC",msa,NC,Winston,36.0998131,-80.2440518,95,69,98,96,126,150,120,56
67dcb116c9d994bb99730374,394528,90,"Deltona, FL",msa,FL,Deltona,28.904843,-81.2273119,104,100,124,163,190,218,184,92
67dcb116c9d994bb99730375,395006,92,"Provo, UT",msa,UT,Provo,40.2337289,-111.6587085,93,44,96,246,309,298,223,85
67dcb116c9d994bb99730376,395160,93,"Toledo, OH",msa,OH,Toledo,41.6529143,-83.5378173,20,13,17,20,22,17,19,13
67dcb116c9d994bb99730377,394549,95,"Durham, NC",msa,NC,Durham,35.996653,-78.9018053,122,57,75,170,200,190,138,70
67dcb116c9d994bb99730378,394352,96,"Augusta, GA",msa,GA,Augusta,33.4709714,-81.9748429,124,87,81,129,207,171,148,92
67dcb116c9d994bb99730379,394957,97,"Palm Bay, FL",msa,FL,Palm Bay,27.9946969,-80.6366144,88,67,95,111,153,191,182,90
67dcb116c9d994bb9973037a,394711,98,"Jackson, MS",msa,MS,Jackson,32.2998686,-90.1830408,41,17,28,43,42,53,55,37
67dcb116c9d994bb9973037b,394666,99,"Harrisburg, PA",msa,PA,Harrisburg,40.2663107,-76.8861122,32,27,31,45,54,41,41,16
67dcb116c9d994bb9973037c,395075,101,"Scranton, PA",msa,PA,Scranton,41.4086874,-75.6621294,,,,,,,9,5
67dcb116c9d994bb9973037d,394460,102,"Chattanooga, TN",msa,TN,Chattanooga,35.0457219,-85.3094883,119,79,74,92,104,99,85,38
67dcb116c9d994bb9973037e,394768,104,"Lancaster, PA",msa,PA,Lancaster,40.03813,-76.3056686,39,28,25,29,32,29,22,14
67dcb116c9d994bb9973037f,394997,105,"Portland, ME",msa,ME,Portland,43.6573605,-70.2586618,57,34,44,65,64,48,55,43
67dcb116c9d994bb99730380,394590,108,"Fayetteville, AR",msa,AR,Fayetteville,36.0625843,-94.1574328,177,103,101,164,192,231,236,129
67dcb116c9d994bb99730381,394589,109,"Fayetteville, NC",msa,NC,Fayetteville,35.0525759,-78.878292,114,95,116,103,117,136,212,111
67dcb116c9d994bb99730382,394792,110,"Lexington, KY",msa,KY,Lexington,38.0464066,-84.4970393,45,35,29,49,58,53,55,33
67dcb116c9d994bb99730383,394971,111,"Pensacola, FL",msa,FL,Pensacola,30.421309,-87.2169149,78,71,67,156,212,196,167,74
67dcb116c9d994bb99730384,395019,113,"Reno, NV",msa,NV,Reno,39.5261206,-119.8126581,147,58,89,71,82,63,45,18
67dcb116c9d994bb99730385,394698,114,"Huntsville, AL",msa,AL,Huntsville,34.729847,-86.5859011,122,58,90,237,255,200,114,62
67dcb116c9d994bb99730386,394995,115,"Port St. Lucie, FL",msa,FL,Port St. Lucie,27.2939333,-80.3503283,150,108,113,145,197,187,128,54
67dcb116c9d994bb99730387,394898,117,"Myrtle Beach, SC",msa,SC,Myrtle Beach,33.6956461,-78.8900409,234,183,287,454,550,604,547,172
67dcb116c9d994bb99730388,395116,118,"Springfield, MO",msa,MO,Springfield,37.2081729,-93.2922715,38,28,26,53,63,56,64,32
67dcb116c9d994bb99730389,395195,119,"Visalia, CA",msa,CA,Visalia,36.3302284,-119.292058,,,,14,43,52,26,13
67dcb116c9d994bb9973038a,394746,120,"Killeen, TX",msa,TX,Killeen,31.1171441,-97.727796,50,46,63,60,90,113,87,38
67dcb116c9d994bb9973038b,395244,122,"York, PA",msa,PA,York,39.962493,-76.7276989,27,32,30,53,57,41,41,24
67dcb116c9d994bb9973038c,394338,121,"Asheville, NC",msa,NC,Asheville,35.595363,-82.5508407,48,34,45,61,88,81,78,58
67dcb116c9d994bb9973038d,395048,126,"Salem, OR",msa,OR,Salem,44.9391565,-123.033121,41,36,31,59,55,52,46,13
67dcb116c9d994bb9973038e,394870,127,"Mobile, AL",msa,AL,Mobile,30.6913462,-88.0437509,,,,21,30,32,18,14
67dcb116c9d994bb9973038f,395183,123,"Vallejo, CA",msa,CA,Vallejo,38.1040864,-122.2566367,,,,14,31,43,19,6
67dcb116c9d994bb99730390,394612,132,"Fort Wayne, IN",msa,IN,Fort Wayne,41.0799898,-85.1386015,35,23,27,32,46,41,37,19
67dcb116c9d994bb99730391,394502,129,"Corpus Christi, TX",msa,TX,Corpus Christi,27.7635302,-97.4033191,45,35,34,34,60,56,36,16
67dcb116c9d994bb99730392,394596,135,"Flint, MI",msa,MI,Flint,43.0161693,-83.6900211,25,24,16,18,19,16,15,6
67dcb116c9d994bb99730393,394658,133,"Gulfport, MS",msa,MS,Gulfport,30.3674198,-89.0928155,19,20,32,55,74,79,73,36
67dcb116c9d994bb99730394,395070,138,"Savannah, GA",msa,GA,Savannah,32.0790074,-81.0921335,98,53,69,117,139,156,130,43
67dcb116c9d994bb99730395,395096,141,"Shreveport, LA",msa,LA,Shreveport,32.5135356,-93.7477839,,,,24,34,36,28,10
67dcb116c9d994bb99730396,394520,144,"Davenport, IA",msa,IL,Davenport,39.7341803,-90.2138167,,,,,,15,12,12
67dcb116c9d994bb99730397,394875,143,"Montgomery, AL",msa,AL,Montgomery,32.37742,-86.3091683,26,18,33,48,75,54,50,18
67dcb116c9d994bb99730398,395146,145,"Tallahassee, FL",msa,FL,Tallahassee,30.4380832,-84.2809332,28,21,25,46,64,61,51,22
67dcb116c9d994bb99730399,395051,134,"Salisbury, MD",msa,DE,Salisbury,35.6709727,-80.4742261,117,49,77,130,146,140,134,45
67dcb116c9d994bb9973039a,394901,147,"Naples, FL",msa,FL,Naples,26.1421976,-81.7942944,175,92,81,81,79,100,74,46
67dcb116c9d994bb9973039b,394927,149,"Ocala, FL",msa,FL,Ocala,29.1871986,-82.1400923,117,49,34,47,74,202,223,43
67dcb116c9d994bb9973039c,394332,148,"Ann Arbor, MI",msa,MI,Ann Arbor,42.2813722,-83.7484616,,,21,30,37,26,21,23
67dcb116c9d994bb9973039d,394679,150,"Hickory, NC",msa,NC,Hickory,35.7333312,-81.3442915,20,14,17,36,40,72,52,34
67dcb116c9d994bb9973039e,394602,152,"Fort Collins, CO",msa,CO,Fort Collins,40.5871782,-105.0770113,105,73,139,150,96,78,49,15
67dcb116c9d994bb9973039f,394796,154,"Lincoln, NE",msa,NE,Lincoln,40.8088861,-96.7077751,52,26,36,37,56,44,38,25
67dcb116c9d994bb997303a0,395033,153,"Rockford, IL",msa,IL,Rockford,42.2713945,-89.093966,,,,,,,7,5
67dcb116c9d994bb997303a1,394622,155,"Gainesville, FL",msa,FL,Gainesville,29.6519684,-82.3249846,23,26,20,35,46,48,44,23
67dcb116c9d994bb997303a2,394646,157,"Green Bay, WI",msa,WI,Green Bay,44.5126379,-88.0125794,29,22,27,27,25,19,23,12
67dcb116c9d994bb997303a3,394488,158,"Columbus, GA",msa,GA,Columbus,32.4610708,-84.9880449,,,,23,32,34,29,12
67dcb116c9d994bb997303a4,394405,156,"Boulder, CO",msa,CO,Boulder,40.0149856,-105.270545,,,,,18,25,25,13
67dcb116c9d994bb997303a5,395109,160,"Spartanburg, SC",msa,SC,Spartanburg,34.9498007,-81.9320157,108,98,94,132,219,178,191,113
67dcb116c9d994bb997303a6,394808,162,"Lubbock, TX",msa,TX,Lubbock,33.5855677,-101.8470215,58,30,34,46,76,78,52,30
67dcb116c9d994bb997303a7,394747,167,"Kingsport, TN",msa,TN,Kingsport,36.550238,-82.5594293,,,,,16,27,18,8
67dcb116c9d994bb997303a8,394741,168,"Kennewick, WA",msa,WA,Kennewick,46.2087066,-119.119919,57,38,24,44,73,59,54,26
67dcb116c9d994bb997303a9,394660,170,"Hagerstown, MD",msa,MD,Hagerstown,39.6430455,-77.7191081,20,12,13,35,48,63,47,27
67dcb116c9d994bb997303aa,394645,161,"Greeley, CO",msa,CO,Greeley,40.4233142,-104.7091322,222,155,130,162,158,127,84,51
67dcb116c9d994bb997303ab,394471,163,"Clarksville, TN",msa,TN,Clarksville,36.5277607,-87.3588703,116,55,117,169,136,86,69,37
67dcb116c9d994bb997303ac,394937,172,"Olympia, WA",msa,WA,Olympia,47.0451022,-122.8950075,68,40,19,54,34,32,21,9
67dcb116c9d994bb997303ad,395229,174,"Wilmington, NC",msa,NC,Wilmington,34.2257282,-77.9447107,95,43,64,89,102,113,84,51
67dcb116c9d994bb997303ae,395061,175,"San Luis Obispo, CA",msa,CA,San Luis Obispo,35.2827525,-120.659615,,,,,,,6,6
67dcb116c9d994bb997303af,753875,176,"Crestview, FL",msa,FL,Crestview,30.7621326,-86.5705084,73,46,61,151,163,158,115,46
67dcb116c9d994bb997303b0,394851,177,"Merced, CA",msa,CA,Merced,37.3029568,-120.4843269,71,61,52,44,56,21,17,6
67dcb116c9d994bb997303b1,394412,181,"Bremerton, WA",msa,WA,Bremerton,47.5653663,-122.6246836,29,44,34,48,61,75,43,27
67dcb116c9d994bb997303b2,395197,178,"Waco, TX",msa,TX,Waco,31.5491899,-97.1474628,30,20,18,18,29,35,26,11
67dcb116c9d994bb997303b3,394924,185,"Norwich, CT",msa,CT,Norwich,41.5243537,-72.0759008,,,,,,,,5
67dcb116c9d994bb997303b4,394323,186,"Amarillo, TX",msa,TX,Amarillo,35.20729,-101.8371192,36,26,25,14,22,25,21,22
67dcb116c9d994bb997303b5,395171,188,"Tuscaloosa, AL",msa,AL,Tuscaloosa,33.2095614,-87.5675258,30,27,34,37,44,44,32,12
67dcb116c9d994bb997303b6,394811,191,"Lynchburg, VA",msa,VA,Lynchburg,37.4137536,-79.1422464,,,,17,23,25,27,13
67dcb116c9d994bb997303b7,394483,189,"College Station, TX",msa,TX,College Station,30.6183939,-96.3455991,41,24,33,61,71,78,36,13
67dcb116c9d994bb997303b8,394585,194,"Fargo, ND",msa,ND,Fargo,46.877229,-96.789821,49,32,30,33,29,31,30,10
67dcb116c9d994bb997303b9,845160,198,"Prescott Valley, AZ",msa,AZ,Prescott Valley,34.5950776,-112.3338634,41,37,33,29,34,37,34,21
67dcb116c9d994bb997303ba,394334,197,"Appleton, WI",msa,WI,Appleton,44.2613967,-88.4069744,,9,17,13,20,19,23,13
67dcb116c9d994bb997303bb,394813,200,"Macon, GA",msa,GA,Macon,32.8406946,-83.6324022,8,16,29,37,48,29,24,13
67dcb116c9d994bb997303bc,394519,203,"Daphne, AL",msa,AL,Daphne,30.6035255,-87.9036047,45,26,52,167,202,166,94,23
67dcb116c9d994bb997303bd,394378,205,"Bellingham, WA",msa,WA,Bellingham,48.7544012,-122.478836,42,31,24,26,24,26,19,13
67dcb116c9d994bb997303be,395030,207,"Rochester, MN",msa,MN,Rochester,44.0234387,-92.4630182,32,24,24,15,16,18,17,8
67dcb116c9d994bb997303bf,394848,210,"Medford, OR",msa,OR,Medford,42.3264181,-122.8718605,24,14,19,23,31,25,26,23
67dcb116c9d994bb997303c0,394773,214,"Las Cruces, NM",msa,NM,Las Cruces,32.3140354,-106.779807,38,24,16,21,23,24,25,11
67dcb116c9d994bb997303c1,394459,212,"Charlottesville, VA",msa,VA,Charlottesville,38.029306,-78.4766781,23,13,11,34,46,46,42,19
67dcb116c9d994bb997303c2,394464,215,"Chico, CA",msa,CA,Chico,39.7284945,-121.8374777,,,12,15,23,23,17,14
67dcb116c9d994bb997303c3,394681,216,"Hilton Head Island, SC",msa,SC,Hilton Head Island,32.1618488,-80.7512616,71,47,47,69,77,92,50,24
67dcb116c9d994bb997303c4,394346,217,"Athens, GA",msa,GA,Athens,33.9597677,-83.376398,46,35,39,36,40,45,36,23
67dcb116c9d994bb997303c5,394765,218,"Lake Havasu City, AZ",msa,AZ,Lake Havasu City,34.4775296,-114.3379972,52,53,55,69,76,63,57,33
67dcb116c9d994bb997303c6,394726,224,"Johnson City, TN",msa,TN,Johnson City,36.3134398,-82.3534728,,,,16,20,27,25,14
67dcb116c9d994bb997303c7,395247,225,"Yuma, AZ",msa,AZ,Yuma,32.665135,-114.47603157249804,40,36,22,22,28,19,19,17
67dcb116c9d994bb997303c8,394623,226,"Gainesville, GA",msa,GA,Gainesville,34.2978794,-83.8240663,63,40,63,59,60,58,32,16
67dcb116c9d994bb997303c9,394716,227,"Jacksonville, NC",msa,NC,Jacksonville,34.7494749,-77.4208221,75,56,76,50,80,94,69,49
67dcb116c9d994bb997303ca,394597,228,"Florence, SC",msa,SC,Florence,34.1984435,-79.7671658,,,,16,25,32,29,11
67dcb116c9d994bb997303cb,394680,229,"Hilo, HI",msa,HI,Hilo,19.7073734,-155.08158,,,,11,17,17,20,16
67dcb116c9d994bb997303cc,395011,231,"Racine, WI",msa,WI,Racine,42.7313756,-87.7834769,,,,,,,6,5
67dcb116c9d994bb997303cd,394380,232,"Bend, OR",msa,OR,Bend,44.0581728,-121.3153096,95,56,62,98,88,65,59,33
67dcb116c9d994bb997303ce,395118,230,"St. Cloud, MN",msa,MN,St. Cloud,45.5616075,-94.1642004,,,,,,,13,10
67dcb116c9d994bb997303cf,395202,234,"Warner Robins, GA",msa,GA,Warner Robins,32.6200973,-83.606568,65,40,45,73,89,75,60,18
67dcb116c9d994bb997303d0,394539,244,"Dover, DE",msa,DE,Dover,39.158168,-75.5243682,60,17,19,24,30,24,22,11
67dcb116c9d994bb997303d1,394351,253,"Auburn, AL",msa,AL,Auburn,32.6098566,-85.4807825,37,16,22,51,74,53,36,16
67dcb116c9d994bb997303d2,394406,248,"Bowling Green, KY",msa,KY,Bowling Green,36.9903199,-86.4436018,,,,14,40,34,14,7
67dcb116c9d994bb997303d3,394651,259,"Greenville, NC",msa,NC,Greenville,35.613224,-77.3724593,,,,14,26,38,49,24
67dcb116c9d994bb997303d4,395119,249,"St. George, UT",msa,UT,St. George,37.104153,-113.584131,46,19,21,27,36,56,37,6
67dcb116c9d994bb997303d5,394428,260,"Burlington, NC",msa,NC,Burlington,36.0956918,-79.4377991,,17,15,21,34,49,61,20
67dcb116c9d994bb997303d6,394480,262,"Coeur d'Alene, ID",msa,ID,Coeur d'Alene,47.6742994,-116.7811531,85,45,34,33,30,18,34,21
67dcb116c9d994bb997303d7,395079,274,"Sebastian, FL",msa,FL,Sebastian,27.816415,-80.4706078,32,36,31,41,34,26,25,20
67dcb116c9d994bb997303d8,394639,280,"Grand Junction, CO",msa,CO,Grand Junction,39.0672568,-108.56448,,,,25,33,24,13,5
67dcb116c9d994bb997303d9,394814,275,"Madera, CA",msa,CA,Madera,36.9622745,-120.0594685,24,17,10,11,23,33,18,15
67dcb116c9d994bb997303da,394712,246,"Jackson, TN",msa,TN,Jackson,35.6144446,-88.8177418,,,,,,15,10,8
67dcb116c9d994bb997303db,394707,252,"Iowa City, IA",msa,IA,Iowa City,41.6612561,-91.5299106,36,14,18,24,33,28,24,7
67dcb116c9d994bb997303dc,394960,242,"Panama City, FL",msa,FL,Panama City,30.1586518,-85.6602936,48,39,76,113,106,110,81,33
67dcb116c9d994bb997303dd,394729,243,"Joplin, MO",msa,MO,Joplin,37.0841838,-94.5133385,,,,,,,6,7
67dcb116c9d994bb997303de,395009,237,"Punta Gorda, FL",msa,FL,Punta Gorda,26.9351529,-82.0512058,59,58,68,76,91,129,116,56
67dcb116c9d994bb997303df,394917,282,"Niles, MI",msa,MI,Niles,41.8297694,-86.2541768,,,,,,,11,5
67dcb116c9d994bb997303e0,394563,281,"Elizabethtown, KY",msa,KY,Elizabethtown,37.693952,-85.8591285,,11,17,16,16,21,16,11
67dcb116c9d994bb997303e1,395163,287,"Traverse City, MI",msa,MI,Traverse City,44.7606481,-85.6165976,,,,,12,18,23,5
67dcb116c9d994bb997303e2,394685,289,"Homosassa Springs, FL",msa,FL,Homosassa Springs,28.8035939,-82.5759329,23,19,21,31,47,53,47,34
67dcb116c9d994bb997303e3,394595,302,"Flagstaff, AZ",msa,AZ,Flagstaff,35.1987522,-111.651822,,,,,,15,14,6
